"","X","id","track_name","size_mb","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"65",73,298127110,"ProPresenter Remote",44.7490234375,"THB",166.666,410,7,3,2.5,"4.8.1","4+","Utilities",37,5,1,1
"66",74,298206806,"iReal Pro - Music Book & Play Along",60.3515625,"THB",433.866,1390,143,4.5,5,"7.0.1","4+","Music",37,5,33,1
"67",75,298596830,"NRJ Radio",50.951171875,"THB",0,38,2,3.5,5,"5.2.6","4+","Music",37,5,4,1
"68",76,298867247,"Chase Mobile℠",37.67578125,"THB",0,233270,14625,4.5,4.5,"2.610","4+","Finance",37,0,2,1
"69",77,299029654,"大辞林",200.3564453125,"THB",734.466,64,0,4.5,0,"4.1.1","4+","Reference",37,5,2,1
"70",79,299515267,"Allrecipes Dinner Spinner",34.712890625,"THB",0,109349,1540,3.5,5,"6.3","12+","Food & Drink",37,5,1,1
"71",80,299853944,"新浪新闻-阅读最新时事热门头条资讯视频",109.8095703125,"THB",0,2229,4,3.5,1,"6.2.1","17+","News",37,0,1,1
"72",81,299949744,"MotionX GPS",53.865234375,"THB",66.466,14970,24,3.5,4.5,"24.2","4+","Navigation",37,0,1,1
"73",82,300048137,"AccuWeather - Weather for Life",173.5126953125,"THB",0,144214,2162,3.5,4,"10.4.1","4+","Weather",37,1,43,1
"74",83,300238550,"Mint: Personal Finance, Budget, Bills & Money",155.345703125,"THB",0,232940,683,4,4.5,"5.9.0","4+","Finance",37,5,1,1
"75",84,300255638,"ABC News - US & World News + Live Video",93.5634765625,"THB",0,48407,20,3,3.5,"5.16","12+","News",37,0,1,0
"76",85,300265786,"Rowmote: Remote Control for Mac",51.5830078125,"THB",33.066,5531,37,3.5,2.5,"4.3","4+","Utilities",40,3,13,1
"77",86,300590611,"Peekaboo Barn",47.83203125,"THB",66.466,3393,77,4,4,"5.1.0","4+","Education",43,5,1,1
"78",87,300704847,"Speedtest by Ookla",22.8271484375,"THB",0,65016,274,3.5,5,"3.8.2","4+","Utilities",38,4,17,1
"79",89,301387274,"Pocket God",138.5625,"THB",33.066,187529,1071,4,4,"1.48.2","9+","Entertainment",43,5,1,1
"80",90,301521403,"Nike+ Training Club - Workouts & Fitness Plans",133.865234375,"THB",0,33969,466,3.5,5,"5.4.1","4+","Health & Fitness",37,0,17,1
"81",91,301724680,"Citi Mobile®",268.2158203125,"THB",0,48822,193,3.5,4,"8.5.0","4+","Finance",37,0,1,1
"82",92,302049354,"Phase 10 Pro - Play Your Friends!",63.60546875,"THB",66.466,59155,101,4.5,2.5,"3.2.0","4+","Games",40,5,1,1
"83",93,302584613,"Kindle – Read eBooks, Magazines & Textbooks",161.8837890625,"THB",0,252076,80,3.5,4.5,"5.11","4+","Book",37,5,9,1
"84",95,303058767,"MASH",39.759765625,"THB",66.466,4913,1,4,4,"3.3.2","9+","Games",37,3,15,1
"85",96,303191318,"同花顺-炒股、股票",117.193359375,"THB",0,1744,0,3.5,0,"10.10.46","4+","Finance",37,0,1,1
"86",97,303337299,"Wedding Dash Deluxe",53.21875,"THB",33.066,16567,1155,4.5,4.5,"2.29.13","4+","Games",43,4,1,1
"87",99,303849934,"Beer Pong Game",180.203125,"THB",0,187315,9,2,4,"17.05.15","17+","Games",37,5,9,1
"88",100,304731501,"Tempo - Metronome with Setlists",21.158203125,"THB",99.866,4781,1,4.5,5,"3.9.2","4+","Music",37,5,10,1
"89",101,304770340,"Skat",63.095703125,"THB",133.266,94,4,4.5,4.5,"11.0.10","4+","Games",37,0,1,1
"90",102,304871603,"Color Splash",26.83203125,"THB",33.066,29554,55,4,5,"3.6.1","4+","Photo & Video",37,0,3,1
"91",103,304871622,"Zombieville USA",26.6670618057251,"THB",33.066,32988,2489,4,4,"1.7","12+","Games",47,5,1,1
"92",104,304878510,"Skype for iPhone",127.06640625,"THB",0,373519,127,3.5,4,"6.35.1","4+","Social Networking",37,0,32,1
"93",105,305343404,"Tumblr",144.5517578125,"THB",0,334293,919,4,4,"8.6","17+","Social Networking",37,5,16,1
"94",106,305557780,"iSwap Faces",25.8154296875,"THB",66.466,2302,3,3.5,5,"5.1","4+","Photo & Video",37,5,1,1
"95",107,305939712,"Match™ - #1 Dating App.",96.568359375,"THB",0,60659,57,3,2.5,"17.05.01","17+","Social Networking",37,5,10,1
"96",108,306169895,"Tozzle - Toddler's favorite puzzle",160.400390625,"THB",99.866,2562,10,4,4.5,"5.1","4+","Games",37,5,4,1
"97",109,306257910,"HomeBudget with Sync",16.67578125,"THB",166.666,3042,6,3.5,4,"3.3.0","4+","Finance",37,5,11,1
"98",110,306375551,"Wind Meter",4.9921875,"THB",33.066,338,12,2.5,2,"5.0","4+","Weather",43,0,1,1
"99",111,306468004,"Map My Run+ - GPS Running & Workout Tracker",226.8916015625,"THB",99.866,16434,3,4.5,4.5,"17.5.5","4+","Health & Fitness",37,0,9,1
"100",112,306561234,"Map My Ride+ - GPS Cycling & Route Tracker",222.6962890625,"THB",99.866,10046,7,4.5,5,"17.5.5","4+","Health & Fitness",37,0,9,1
"101",113,306621789,"HuffPost - News, Politics & Entertainment",105.3056640625,"THB",0,29107,85,3,4,"11.2","12+","News",37,5,10,1
"102",114,306628397,"Phrase Party!",45.5615234375,"THB",66.466,878,48,4,4.5,"8.7.5","17+","Games",38,5,1,1
"103",115,306937053,"Minesweeper Classic",21.228515625,"THB",33.066,1140,20,3.5,3.5,"3.6","4+","Games",37,4,1,1
"104",116,307132353,"Sally's Spa",411.76953125,"THB",99.866,35074,403,4.5,4,"3.3.0","4+","Games",43,0,6,1
"105",117,307184892,"CBS Sports App - Sports Scores, News, Stats, Watch",114.7822265625,"THB",0,59639,11,3,2.5,"10.2.2","17+","Sports",37,4,1,1
"106",118,307219387,"Brain Wave ™ - 32 Advanced Binaural Brainwave Entrainment Programs with iTunes Music and Relaxing Ambience",86.62109375,"THB",166.666,2913,357,4,5,"7.4","4+","Health & Fitness",43,5,1,1
"107",119,307354030,"iSwap Faces LITE",29.3701171875,"THB",0,39722,0,3,0,"5.1","4+","Photo & Video",37,5,1,1
"108",120,307386350,"DIRECTV",144.3837890625,"THB",0,81006,25,3.5,3,"4.9.705","4+","Entertainment",37,0,1,1
"109",121,307569751,"NYTimes Crossword - Daily Word Puzzle Game",44.708984375,"THB",0,53465,204,3.5,4,"2.8.1","4+","Games",37,5,1,1
"110",122,307727765,"Doodle Jump",46.4833984375,"THB",33.066,395261,88,4.5,4.5,"3.17.6","4+","Games",37,0,1,1
"111",123,307741537,"LEDit – The LED Banner App",16.3515625,"THB",66.466,2021,147,4.5,4.5,"3.5.1","4+","Utilities",37,4,12,1
"112",124,307764057,"niconico",24.61328125,"THB",0,182,0,3,0,"6.52","17+","Entertainment",37,5,3,1
"113",125,307906541,"Fandango Movies - Times + Tickets",78.12890625,"THB",0,291787,589,4,5,"8.6","4+","Entertainment",37,4,1,1
"114",126,308111628,"iCab Mobile (Web Browser)",18.55078125,"THB",66.466,2441,4,4,5,"9.9","17+","Utilities",38,4,12,1
"115",128,308339980,"iRagdoll - Ragdoll Physics",113.185546875,"THB",33.066,1372,25,4,4,"1.8.3","12+","Games",37,2,1,1
"116",129,308368164,"Proloquo2Go - Symbol-based AAC",690.2353515625,"THB",8349.666,773,10,4,3.5,"5.0.1","4+","Education",37,5,3,1
"117",130,308750436,"Dictionary.com Dictionary & Thesaurus",106.1201171875,"THB",0,200047,177,4,4,"7.1.3","4+","Reference",37,0,1,1
"118",132,308834491,"20 Minutes.fr - l'actualité en continu",104.5380859375,"THB",0,112,0,3.5,0,"5.0.11","12+","News",37,5,17,1
"119",133,309025938,"The Masters Tournament",115.1328125,"THB",0,148160,63,4.5,3.5,"9.0.701","4+","Sports",37,5,1,1
"120",134,309172177,"myAT&T",65.318359375,"THB",0,108507,628,3,3,"5.3","4+","Utilities",37,5,2,1
"121",135,309187846,"SFR TV",116.4951171875,"THB",0,46,0,3,0,"7.3.0","4+","Entertainment",37,5,1,1
"122",136,309465525,"Shutterfly: Prints, Photo Books, Cards Made Easy",116.6494140625,"THB",0,51427,874,4,5,"7.7.0","4+","Photo & Video",37,5,1,1
"123",137,309527804,"StickWars",16.22265625,"THB",33.066,53821,165,3.5,4,"1.8.9","12+","Games",43,1,1,0
"124",138,309735670,"Indeed Job Search",3.5205078125,"THB",0,38681,563,4,4.5,"4.3","4+","Business",37,3,28,1
"125",139,310303959,"World Cup Table Tennis™",29.93359375,"THB",33.066,17776,6,4,5,"4.6.1","4+","Games",37,0,11,1
"126",140,310633997,"WhatsApp Messenger",128.7880859375,"THB",0,287589,73088,4.5,4.5,"2.17.22","4+","Social Networking",12,0,35,1
"127",141,310636441,"iStudiez Pro – Homework, Schedule, Grades",53.2294921875,"THB",99.866,7308,15,4,4.5,"1.9.1","4+","Productivity",37,5,30,1
"128",142,310738695,"Zillow Real Estate - Homes for Sale & for Rent",126.48828125,"THB",0,342969,88478,4.5,4.5,"10.4.5","4+","Lifestyle",37,5,1,1
"129",144,310951782,"2XL Supercross",258.1875,"THB",166.666,6093,3,4,5,"1.2.1","4+","Games",37,5,7,1
"130",146,311466554,"Pocket Tanks Deluxe",37.982421875,"THB",166.666,5452,39,4.5,4.5,"2.3.1","9+","Games",38,5,1,1
"131",148,311548709,"Wells Fargo Mobile",54.6728515625,"THB",0,43064,216,3,2.5,"3.55","4+","Finance",37,0,2,1
"132",150,311762416,"radio.de - Der Radioplayer",38.8310546875,"THB",0,64,9,4.5,5,"4.0.5","4+","Music",37,5,14,1
"133",151,311785642,"AutoScout24 - mobile used & new car market",134.5986328125,"THB",0,220,2,4.5,5,"9.1.10","4+","Productivity",37,5,13,1
"134",152,311972587,"Sky Burger - Build & Match Food Free",139.4541015625,"THB",0,114096,2157,4.5,4,"3.0.3","4+","Games",37,5,3,1
"135",153,312220102,"MindNode – Delightful Mind Mapping",49.8720703125,"THB",333.666,1296,4,4,5,"4.5.3","4+","Productivity",37,4,13,1
"136",154,312266675,"Packing Pro",15.576171875,"THB",99.866,1293,31,4,5,"12.2","4+","Travel",37,5,11,1
"137",155,312325565,"USAA Mobile",156.767578125,"THB",0,19946,13,4,2.5,"7.32.3","4+","Finance",37,5,1,1
"138",156,312343159,"The Moron Test",43.5947265625,"THB",0,88613,392,4,4.5,"6.3.1","4+","Entertainment",37,5,1,1
"139",157,313199385,"Sunday Lawn",15.3408203125,"THB",33.066,107727,55,3.5,4.5,"1.41.1","4+","Games",37,3,1,1
"140",158,314303518,"Peggle Classic",213.4375,"THB",33.066,21416,974,4.5,4.5,"1.7.2","4+","Games",43,0,5,1
"141",159,314506629,"SmartGo Player",21.1328125,"THB",99.866,533,27,4,4,"2.5.1","4+","Games",37,3,9,1
"142",160,314652382,"I Am T-Pain 2.0",19.5906448364258,"THB",99.866,32650,754,3.5,3.5,"2.0.4","12+","Music",43,1,1,1
"143",161,314716233,"TextNow - Unlimited Text + Calls",124.5859375,"THB",0,164963,69,3.5,4,"8.5.1","4+","Social Networking",37,5,3,1
"144",162,314819528,"Boating Weather",8.48828125,"THB",66.466,141,15,3,3,"4.5","4+","Weather",40,0,1,1
"145",163,314855255,"Best Buy",172.138671875,"THB",0,80424,46,4,4.5,"10.11.0","4+","Shopping",37,5,2,1
"146",164,314864297,"I Dig It",18.93359375,"THB",33.066,17190,180,4,4.5,"1.12","4+","Games",40,0,1,1
"147",165,315021242,"Unblock Me",40.9375,"THB",33.066,7973,127,4,5,"1.5.95","4+","Games",40,5,15,1
"148",166,316025912,"Sonic The Hedgehog",34.9931640625,"THB",99.866,19621,1191,4,4.5,"2.1.2","4+","Games",37,5,1,1
"149",168,316227296,"10 Pin Shuffle Pro Bowling",34.9501953125,"THB",133.266,7315,138,4,4.5,"2.01","4+","Games",37,5,6,1
"150",169,316391924,"Sky News",87.44921875,"THB",0,118,0,3,0,"4.6","12+","News",37,5,1,1
"151",171,317469184,"ESPN: Get scores, news, alerts & watch live sports",49.1513671875,"THB",0,290996,150,3.5,3.5,"5.7.1","4+","Sports",37,5,2,1
"152",172,317809458,"LiveATC Air Radio",7.91796875,"THB",133.266,2785,90,4,4,"1.9.0","4+","Travel",37,5,26,1
"153",173,317904170,"The Sims 3",410.2021484375,"THB",233.466,54408,65,3.5,2,"1.4.10","12+","Games",37,5,8,1
"154",175,318304532,"Chess Pro with Coach - Learn,Play & Online Friends",66.7197265625,"THB",333.666,8138,107,4,4.5,"2.89","4+","Games",37,5,13,1
"155",176,318592730,"Guess My Age  Math Magic",0.731588363647461,"THB",0,123190,68841,3,3,"1.1","4+","Education",47,0,1,1
"156",177,318639200,"Crush the Castle",12.3945503234863,"THB",33.066,23810,582,3.5,4,"1.5","12+","Games",45,0,1,1
"157",178,319204550,"2016 U.S. Open Golf Championship",133.0810546875,"THB",0,54192,32,4,2,"8.0.263","4+","Sports",37,0,1,1
"158",179,319284643,"The Championships, Wimbledon 2016 - Tennis Grand Slam",124.353515625,"THB",0,20953,481,4,4,"8.1","4+","Sports",37,5,1,1
"159",180,319295332,"TuneIn Radio Pro - MLB Audiobooks Podcasts Music",97.2041015625,"THB",333.666,71609,99,4.5,4,"11.9","12+","Music",37,4,14,1
"160",181,319740707,"NBC News",50.498046875,"THB",0,32881,7,3.5,2,"5.11.0","12+","News",37,5,1,1
"161",182,319881193,"Grindr - Gay and same sex guys chat, meet and date",76.6845703125,"THB",0,23201,14,2.5,2,"3.9.1","17+","Social Networking",37,5,5,1
"162",183,320029256,"Whole Foods Market",130.951171875,"THB",0,17906,4,3,3,"8.3.17","4+","Shopping",37,5,1,1
"163",184,320279293,"NAVIGON Europe",137.72265625,"THB",2504.666,927,3,3.5,2.5,"2.17","4+","Navigation",37,2,21,1
"164",185,320300350,"Virtual Families",26.4609079360962,"THB",66.466,18920,3014,3.5,4.5,"1.1.2","9+","Games",47,0,1,1
"165",186,320596872,"Sparkasse+",114.10546875,"THB",33.066,30,0,3,0,"3.1.3","4+","Finance",37,0,3,1
"166",187,320599923,"Sparkasse - Your mobile branch",114.03515625,"THB",0,77,1,3,4,"3.1.3","4+","Finance",37,0,3,1
"167",188,320606217,"Sleep Cycle alarm clock",75.6416015625,"THB",0,104539,11,4.5,4.5,"5.4.1","4+","Health & Fitness",37,5,13,1
"168",189,320636131,"FACEinHOLE®",12.224609375,"THB",33.066,4016,1,4,5,"5.7","12+","Photo & Video",37,5,1,1
"169",190,320650307,"Harvest - Select the Best Produce",17.32421875,"THB",66.466,299,28,4,4.5,"3.1","4+","Food & Drink",38,0,1,1
"170",191,321369231,"WORMS",242.0751953125,"THB",66.466,5758,9,4,3,"2.6","12+","Games",40,0,1,1
"171",192,321756558,"Pixel Starships™ : 8Bit MMORPG",65.8828125,"THB",0,5565,140,4.5,4.5,"0.39","9+","Games",37,5,17,1
"172",193,322423174,"Traffic Rush",8.1767578125,"THB",33.066,213092,51,3.5,4.5,"1.45.1","9+","Games",37,3,1,1
"173",194,322439990,"MyRadar NOAA Weather Radar Forecast",121.3876953125,"THB",0,150158,3392,4.5,5,"5.1.4","4+","Weather",37,2,8,1
"174",196,322523436,"Resident Evil 4: PLATINUM",77.6046733856201,"THB",166.666,6046,446,4,4,"1.04.10","12+","Games",47,0,1,1
"175",197,323229106,"Waze - GPS Navigation, Maps & Real-time Traffic",89.7783203125,"THB",0,345046,3040,4.5,4.5,"4.24","4+","Navigation",37,5,36,1
"176",198,323242790,"Cartoon Wars",12.6047077178955,"THB",33.066,35930,262,3.5,4,"114","12+","Games",43,0,1,1
"177",199,323438913,"Moto X Mayhem",20.0368976593018,"THB",33.066,22557,526,4,4,"1.8.7","4+","Games",47,0,1,1
"178",200,324266640,"Fantasy Football Manager - FFM for FPL",34.3310546875,"THB",33.066,292,1,3,5,"9.3","17+","Sports",37,1,1,1
"179",202,324684580,"Spotify Music",126.3720703125,"THB",0,878563,8253,4.5,4.5,"8.4.3","12+","Music",37,5,18,1
"180",203,324887734,"McDo France",35.287109375,"THB",0,22,0,3.5,0,"4.0.16","4+","Food & Drink",37,0,30,1
"181",204,325462190,"PGA Championship 2016 – Baltusrol Golf Club",61.17578125,"THB",0,10472,58,3.5,2,"8.1","17+","Sports",37,5,1,0
"182",206,325658560,"BFMTV : l'info en continu",96.1103515625,"THB",0,115,70,4,5,"5.0.3","17+","News",37,4,1,0
"183",207,325683306,"MyRadar Pro NOAA Weather Radar, Forecasts & Storms",117.9873046875,"THB",66.466,13915,205,4.5,5,"5.1.4","4+","Weather",37,2,8,1
"184",208,325954996,"Spider:  The Secret of Bryce Manor",120.4609375,"THB",66.466,6780,68,4,4.5,"1.5","9+","Games",38,0,5,1
"185",209,325962257,"My Measures PRO",76.181640625,"THB",266.866,1701,35,4,4.5,"6.06","4+","Productivity",37,5,21,1
"186",210,326082487,"Food Additives Checker (E Numbers)",6.12109375,"THB",66.466,6,0,3.5,0,"4.1.2","4+","Health & Fitness",37,0,8,1
"187",212,326161564,"SFR Mon Compte",70.6611328125,"THB",0,19,0,3,0,"6.4.0","4+","Utilities",37,5,1,1
"188",213,326574411,"Baby Connect (Activity Log)",12.337890625,"THB",166.666,3483,79,4.5,5,"5.4.3","4+","Medical",37,0,14,1
"189",214,326876192,"Epson iPrint",50.9150390625,"THB",0,2838,26,3,2.5,"6.3.1","4+","Photo & Video",37,5,12,1
"190",215,326885152,"Mad Libs",113.0087890625,"THB",0,117889,725,3,4.5,"3.3.3","4+","Entertainment",38,1,1,1
"191",217,326979430,"BATTLE BEARS: Zombies!",98.4169721603394,"THB",33.066,50710,309,3.5,4,"1.6.7","9+","Games",45,0,1,1
"192",219,327193945,"Hurricane Tracker",23.4365234375,"THB",99.866,3960,0,4.5,0,"5.0","4+","Weather",37,0,1,1
"193",220,327243363,"NFL Sunday Ticket",91.6416015625,"THB",0,24258,305,3,2.5,"2.6.042","4+","Entertainment",37,0,1,1
"194",221,327455869,"2016 US Open Tennis Championships",74.1005859375,"THB",0,37522,39,4,3,"8.0.353","4+","Sports",37,4,1,1
"195",222,327630330,"Dropbox",172.4287109375,"THB",0,49578,16,3.5,3,"50.2","4+","Productivity",37,5,20,1
"196",223,328011357,"Wa Kingyo - Goldfish Pond",53.78515625,"THB",33.066,626,44,4,5,"2.0.3","4+","Entertainment",38,5,2,1
"197",224,328205875,"Monkey Preschool Lunchbox",218.6513671875,"THB",66.466,9286,49,4,3.5,"4.02","4+","Games",38,5,1,1
"198",225,328415391,"Yahoo Fantasy Sports",124.931640625,"THB",0,190670,19,3.5,2.5,"9.1.0","17+","Sports",37,3,45,1
"199",226,329127297,"Gaia GPS Classic",50.6376953125,"THB",667.666,2429,8,4.5,3.5,"10.9.13","4+","Navigation",37,5,16,1
"200",227,329174056,"iLoan Calc (Loan calculator)",3.21875,"THB",133.266,0,0,0,0,"5.1.0","4+","Finance",37,5,3,1
"201",228,329541503,"Geocaching®",103.1552734375,"THB",0,12811,134,3.5,1.5,"5.3","4+","Navigation",37,0,22,1
"202",229,329670577,"Camera+",85.0556640625,"THB",66.466,32338,261,4,4.5,"9.1","4+","Photo & Video",37,0,10,1
"203",230,329703516,"Alter Ego",13.015625,"THB",166.666,262,43,4,4,"1.3.0","12+","Games",40,5,1,1
"204",231,329887910,"Parking Mania",117.8212890625,"THB",33.066,9657,47,4.5,4.5,"2.5.0","4+","Games",38,0,12,1
"205",232,329981776,"Sudoku⁺",1.5341796875,"THB",99.866,18332,1007,4.5,5,"3.4","4+","Games",37,5,2,1
"206",234,330376830,"Period Tracker Lite",47.845703125,"THB",0,53620,2872,4,5,"9.5.1","12+","Health & Fitness",38,0,15,1
"207",235,330803072,"Camera Plus: For Macro Photos & Remote Photography",96.494140625,"THB",33.066,38533,36,2.5,3.5,"4.5.4","4+","Photo & Video",37,4,11,1
"208",236,331004675,"The perfect Egg timer",14.619140625,"THB",33.066,40,0,3.5,0,"1.8.9","4+","Food & Drink",37,4,7,1
"209",237,331177703,"Letter Quiz - alphabet tracing for kids",30.3701171875,"THB",66.466,472,0,4,0,"2.4","4+","Games",37,5,1,1
"210",238,331177714,"Starbucks",128.77734375,"THB",0,303856,7027,4.5,4.5,"4.3.5","4+","Food & Drink",37,0,2,1
"211",239,331259725,"央视影音-海量央视内容高清直播",52.1171875,"THB",0,2070,0,2.5,0,"6.2.0","4+","Sports",37,0,1,1
"212",240,331271904,"Bloons TD",8.04160308837891,"THB",99.866,7941,76,4,3.5,"1.2.1","4+","Games",47,0,1,1
"213",241,331308914,"Weight Watchers",220.0322265625,"THB",0,136833,64,3.5,4.5,"5.9.0","12+","Health & Fitness",37,5,6,1
"214",242,331786748,"CNN: Breaking US & World News, Live Video",76.49609375,"THB",0,112886,298,3.5,1.5,"5.3","12+","News",37,1,1,1
"215",243,331804452,"Gilt",141.3359375,"THB",0,26353,3,3.5,2.5,"5.1.3","4+","Shopping",37,5,2,1
"216",245,332568551,"TRUTH or DARE!!! - FREE",19.83203125,"THB",0,171055,31,3,3.5,"5","12+","Entertainment",38,1,1,1
"217",246,333180061,"Canabalt",26.640625,"THB",99.866,4540,140,4,4.5,"2.31","9+","Games",43,5,15,1
"218",247,333206289,"Alipay - Makes Life Easy",198.6591796875,"THB",0,1926,2,3,3,"10.0.15","4+","Lifestyle",38,5,3,1
"219",248,333246187,"Scanner911 Pro",32.24609375,"THB",133.266,14345,100,4,2.5,"4.0","12+","News",37,0,1,1
"220",249,333263435,"Daily Teachings",19.3583984375,"THB",166.666,1340,288,4.5,5,"1.7.3","4+","Lifestyle",38,0,1,1
"221",250,333710667,"Scanner Pro - PDF document scanner app with OCR",96.6513671875,"THB",133.266,31912,154,4.5,5,"7.1.3","4+","Business",37,5,9,1
"222",251,333903271,"Twitter",200.814453125,"THB",0,354058,452,3.5,4,"6.79.1","17+","News",37,2,33,1
"223",252,334235181,"Trainline UK: Live Train Times, Tickets & Planner",105.09375,"THB",0,248,0,4,0,"22","4+","Travel",37,4,1,1
"224",253,334256223,"CBS News - Watch Free Live Breaking News",74.431640625,"THB",0,11691,44,3.5,4.5,"3.5.1","12+","News",37,5,1,1
"225",254,334264405,"iOvilus",9.4853515625,"THB",66.466,381,6,3,2,"iOV 2.1.3","12+","Entertainment",38,0,1,1
"226",255,334503000,"The Impossible Quiz!",42.583984375,"THB",0,18884,451,4,4.5,"1.62","9+","Entertainment",37,0,1,1
"227",257,334989259,"WolframAlpha",28.962890625,"THB",99.866,7410,82,4,4.5,"1.7.3","9+","Reference",37,5,1,1
"228",258,335029050,"Catan",358.7451171875,"THB",66.466,15175,308,4,4,"4.6.2","4+","Games",38,0,6,1
"229",259,335047649,"ScanBizCards Business Card Reader",92.330078125,"THB",33.066,3166,34,4,4.5,"6.08","4+","Business",37,5,5,1
"230",261,335364882,"Walgreens – Pharmacy, Photo, Coupons and Shopping",161.302734375,"THB",0,88885,333,4.5,4,"6.5","12+","Shopping",37,5,1,1
"231",262,335545504,"King of Dragon Pass",347.60546875,"THB",333.666,882,85,5,5,"2.3.2","12+","Games",43,5,1,1
"232",263,335709058,"Stylebook",42.0908203125,"THB",133.266,1729,599,4,4.5,"7.0","17+","Lifestyle",37,5,3,1
"233",264,335744614,"NBA",106.8828125,"THB",0,43682,19,3.5,2.5,"2013.4.3","4+","Sports",37,5,1,1
"234",265,335862325,"Blower",94.359375,"THB",33.066,861,70,2,2.5,"4.2","4+","Entertainment",40,4,1,1
"235",266,335875911,"My Cycles Period and Ovulation Tracker",74.087890625,"THB",0,7469,68,3.5,5,"5.10.3","12+","Health & Fitness",37,0,2,1
"236",267,335989871,"Kmart – Download Now, Shop Online & Pick Up Today!",90.119140625,"THB",0,4186,6,3.5,4.5,"17.0","4+","Shopping",37,0,1,1
"237",268,336141475,"优酷视频",195.46484375,"THB",0,4885,0,3.5,0,"6.7.0","12+","Entertainment",38,0,2,1
"238",269,336347946,"DOOM Classic",31.27734375,"THB",166.666,3970,509,4,4,"2.7","17+","Games",40,3,5,1
"239",270,336353151,"SoundCloud - Music & Audio",100.14453125,"THB",0,135744,594,4,4.5,"5.6.0","4+","Music",37,4,7,1
"240",271,336435697,"imo video calls and chat",21.517578125,"THB",0,18841,0,4,0,"7.0.84","4+","Social Networking",38,2,29,1
"241",272,336477530,"Plane Finder - Flight Tracker",50.1943359375,"THB",133.266,1438,171,4,4,"9.4.1","4+","Navigation",37,3,10,1
"242",274,336599882,"Runtastic Running, Jogging and Walking Tracker",144.375,"THB",0,10298,7,4.5,3.5,"7.3","4+","Health & Fitness",37,0,15,1
"243",275,336683524,"iFiles",45.130859375,"THB",33.066,1842,23,3.5,2.5,"1.17.11","4+","Productivity",38,1,1,1
"244",276,336689375,"TeachMe: Kindergarten",57.07421875,"THB",66.466,2548,5,4,4,"4.2.2","4+","Education",37,5,1,1
"245",277,336834650,"Moorhuhn Deluxe - Crazy Chicken",26.51953125,"THB",33.066,319,12,3,5,"2.8.0","12+","Games",38,5,5,1
"246",278,336860594,"Victoria’s Secret – The Sexiest Bras & Lingerie",58.1513671875,"THB",0,34507,38,3.5,5,"5.2.1","12+","Shopping",37,0,1,1
"247",279,337021781,"MONOPOLY Game",185.3818359375,"THB",33.066,26482,331,3.5,2.5,"1.4.04","4+","Games",37,0,6,1
"248",281,337056601,"n-tv Nachrichten",47.1787109375,"THB",0,273,0,3,0,"5.25","12+","News",37,5,1,1
"249",282,337288863,"Shazam Encore",140.302734375,"THB",99.866,8331,24,4,3.5,"11.0.2","12+","Music",37,3,15,1
"250",283,337402021,"Harry Potter: Spells",119.6015625,"THB",33.066,17023,916,4,4.5,"2.2","4+","Games",40,0,1,1
"251",284,337462979,"First Words Deluxe",60.3837890625,"THB",166.666,1101,8,4,4,"7.0","4+","Games",38,5,1,1
"252",285,337571576,"Clay Hunt",14.6044921875,"THB",33.066,1193,1,4,2,"3.5.3","17+","Games",40,5,1,1
"253",286,337710261,"Dream Team - be your own fantasy football manager",66.58203125,"THB",0,35,0,2.5,0,"12.8.0","17+","Sports",37,3,1,1
"254",287,337866370,"Jet Car Stunts",31.3271617889404,"THB",66.466,4088,436,4,4.5,"1.5.0","4+","Games",47,4,1,1
"255",288,338057689,"Call of Duty: Zombies",50.3743782043457,"THB",166.666,63943,31264,4,4,"1.5.0","17+","Games",47,0,1,1
"256",289,338137227,"Walmart: Free 2-Day Shipping,* Easy Store Shopping",139.720703125,"THB",0,70286,51,3,4,"17.8","4+","Shopping",37,0,1,1
"257",290,338761996,"AirWatch Agent",23.6005859375,"THB",0,1150,0,2.5,0,"5.5","4+","Business",37,5,19,1
"258",291,338828953,"Shop Savvy Barcode Scanner - Price Compare & Deals",85.3701171875,"THB",0,54630,280,2.5,4.5,"12.0","4+","Shopping",37,4,1,1
"259",292,339440515,"Voice Changer Plus",38.8359375,"THB",0,98777,233,3,4,"5.01","4+","Entertainment",37,2,12,1
"260",293,339462921,"CatPaint",69.935546875,"THB",33.066,649,11,4,4,"3.5.1","4+","Photo & Video",37,5,1,1
"261",294,339532909,"Redbox",80.01953125,"THB",0,60236,58,3,4.5,"5.24","12+","Entertainment",37,0,1,1
"262",295,340368403,"クックパッド - No.1料理レシピ検索アプリ",73.09375,"THB",0,115,0,3.5,0,"17.5.1.0","4+","Food & Drink",37,5,1,1
"263",296,340769953,"Trenches",35.6104459762573,"THB",33.066,26732,1428,4,4.5,"1.9.3","17+","Games",43,0,1,1
"264",297,340779800,"The Christmas List",24.9267578125,"THB",66.466,2722,1,4.5,5,"2.1","4+","Shopping",37,0,1,1
"265",298,341036067,"Macy's",102.822265625,"THB",0,11013,76,3.5,5,"5.11.0","4+","Shopping",37,0,1,1
"266",299,341232718,"Calorie Counter & Diet Tracker by MyFitnessPal",145.626953125,"THB",0,507706,181,4.5,4.5,"7.16","4+","Health & Fitness",37,5,19,1
